54 679.741682277
17 229.796324735
17 228.052942727
40 599.352731553
42 549.565734349
14 166.340486138
6 131.503381237
15 213.401392691
22 366.116639789
26 386.782221566
17 246.452187837
12 240.408482313
3 30.5396183603
54 689.65232965
16 235.712848548
9 122.464024722
19 229.489160324
3 21.5382463059
22 291.480576335
12 208.972446688
25 413.372827206
45 532.990201877
30 502.59706285
4 88.3079722379
58 747.816104014
22 403.795240712
14 223.973278399
44 573.47662194
36 475.603175788
18 351.342455262
47 566.956174813
42 669.996391231
21 259.178360208
2 53.1438551072
56 704.570639485
18 299.361787507
6 152.408278807
34 443.131029492
2 38.8749454568
36 548.477657887
6 203.450643983
17 192.85025403
18 318.825369725
62 745.646087646
15 309.112945787
8 102.943229943
11 152.525955769
12 251.195345436
53 590.119645124
22 346.026132026
4 76.1533295035
41 510.108766725
48 634.178489732
24 319.218793354
53 638.964341104
22 353.317344935
4 120.38797862
59 685.738300927
12 170.718701079
9 157.752399958
65 695.632629711
20 403.26754112
10 137.518178474
54 607.898395326
30 402.161689403
19 270.030625822
5 45.4470244971
15 139.232713191
22 239.761732631
29 377.559831787
34 444.649656613
15 176.652347309
30 471.122403465
3 24.8064644948
58 691.355080378
16 239.128919983
0 0.0
15 232.640376161
20 265.43788039
1 0.0
26 426.919577209
52 696.454641194
17 201.215760694
12 170.119908101
10 185.70521196
43 535.356721715
37 419.987463847
31 362.658310189
32 405.546703863
26 440.366489932
35 368.713096974
3 48.0286385442
34 597.645243264
9 126.548223029
32 459.515367383
43 484.071879056
44 567.715946297
18 268.475245111
40 555.025609674
44 611.343535407
2 43.0232534247
5 62.7821571345
48 580.948511872
39 473.757374222
29 373.116816299
1 0.0
52 731.4556285
42 590.496599173
3 16.7768266496
1 0.0
45 510.720863668
27 242.955041681
12 226.854708152
61 636.982675063
10 166.632521908
31 404.127439798
7 83.8542414231
0 0.0
61 674.490033223
34 454.146436359
1 0.0
12 216.315379848
52 657.356642767
33 463.938000076
31 380.474302206
26 480.591344294
8 152.240009699
8 205.724054033
23 203.989173237
17 173.095098931
12 178.129172945
20 345.687326997
37 402.815895414
2 25.2552562988
28 370.526435239
29 391.819031386
47 526.893438674
10 168.067383575
24 465.487681016
29 344.596027842
9 74.0567662721
6 139.975418505
43 521.497605297
16 280.434238655
30 488.216266122
43 539.244565843
27 404.586660715
51 571.234234424
61 638.506632783
0 0.0
58 708.371825008
30 394.736853973
23 310.836110961
41 489.506175607
60 758.56646487
40 573.579106112
2 58.9138952866
2 30.5396183603
6 107.536636558
44 612.276491794
47 535.955204068
50 562.361521385
60 721.970696171
0 0.0
53 573.614077289
3 33.7905004699
39 471.84577774
33 444.706128844
26 391.243668702
58 711.348182976
34 471.185127634
32 503.948398421
28 434.198136391
54 676.964231249
39 441.431554917
44 560.100133674
61 725.001455202
31 366.897947692
65 695.632629711
30 445.807364816
1 0.0
5 77.4189525419
63 665.780797237
41 460.822144422
33 350.316740375
56 833.771802215
19 246.306507038
51 583.907328756
9 83.9079641419
9 134.267053176
39 473.929472535
38 575.13816118
4 79.2069914758
54 745.844826794
6 105.548051559
14 216.668292883
47 562.696767689
34 436.266022687
23 302.008995054
16 282.734695446
23 277.738530802
60 764.11010964
41 451.779955198
9 111.954942031
3 30.0742147338
27 330.631610769
33 428.836011585
2 67.1956813205
19 335.360423739
38 545.772769557
28 357.491950181
14 237.412558944
44 557.40173503
50 650.532283546
32 404.496723808
3 18.4561583972
23 283.568546969
1 0.0
49 654.775187483
8 128.393240986
4 69.5161053866
29 441.13462827
18 262.408983227
49 569.689223493
28 399.337507677
6 140.343749799
35 361.115087491
5 41.9931678057
2 62.1289145225
28 395.295533669
26 360.215600678
33 395.668736938
0 0.0
1 0.0
15 217.737261068
1 0.0
18 330.021283101
44 535.173722148
1 0.0
8 168.491640405
12 159.783106569
13 172.685395928
54 710.411691815
11 122.656520222
18 288.041954804
14 252.795267313
27 321.258619912
35 382.759763496
25 363.713408485
6 90.1110951763
0 0.0
8 104.60033389
28 357.21862213
15 199.429310726
8 213.706060908
0 0.0
1 0.0
50 658.726302364
31 449.027089319
41 411.048650574
42 617.332865072
59 651.743716396
13 196.501209194
56 714.854736785
63 667.465773219
32 477.380605151
16 173.095098931
28 378.780838202
16 159.246723788
48 569.220467812
9 99.1892104075
23 312.717336018
33 421.206317452
5 83.6223205883
14 242.799535996
16 308.119374222
32 381.823844395
22 242.025903725
38 627.137096207
12 162.353858408
5 33.678603538
42 593.974659581
36 507.826927543
44 624.855594047
32 452.668083641
20 343.518284632
24 355.21078096
14 254.492451506
35 474.791599067
48 656.634783484
18 291.148196518
50 557.815001943
6 123.092899137
8 156.316510637
30 341.670204588
19 180.538504986
26 428.067376008
6 96.7443022152
62 752.595943864
23 204.611413367
39 495.468505184
41 474.296215635
0 0.0
34 462.924556915
5 43.2591416287
34 496.996660088
6 89.3059797289
45 533.901333471
8 142.297966359
53 694.394205763
59 675.702346189
1 0.0
8 179.380434455
17 176.181939273
22 381.81588891
55 634.384883448
1 0.0
4 83.6223205883
59 623.219014487
7 79.4575262382
43 586.852647498
37 470.23340289
32 487.119765068
39 525.725285545
1 0.0
9 135.291240724
18 256.353513106
13 194.321431945
18 308.329761981
49 581.695178046
18 243.553586442
15 123.021795267
40 481.560874552
53 612.332545955
8 142.928156419
11 110.652392462
3 34.3028334018
7 101.086270262
28 454.858880275
58 669.796392197
30 489.424445034
19 312.405949749
6 82.395398107
44 629.768722067
30 473.943987929
51 631.75403564
6 61.9164090399
4 55.6517721065
36 423.986033943
62 752.180941158
28 338.999974388
45 552.117038936
49 539.390750498
6 98.1911524588
44 585.779206233
61 704.665422331
28 405.183812536
28 518.304074713
14 282.729701224
5 83.1604598205
40 465.596797071
13 126.317032072
11 102.073370659
64 786.158859315
13 203.877118285
0 0.0
55 663.485840515
30 373.219697801
32 371.405685366
1 0.0
57 606.565519447
14 299.782040481
5 41.8828226096
20 319.285599429
6 188.665082599
48 648.040154446
48 611.71245648
4 51.8541434106
13 199.176360615
54 626.528747575
18 300.637180799
21 268.965555041
35 335.828634897
6 98.80356209
50 587.783233088
12 258.830898147
9 114.917559671
64 772.059085453
0 0.0
0 0.0
35 337.01332868
5 71.2232935673
1 0.0
31 459.814674428
17 216.518338685
4 82.5853218038
9 100.343986066
58 637.85513604
1 0.0
1 0.0
63 667.191768028
34 371.780500891
53 593.619900341
60 798.786804854
15 246.060518319
30 432.509746016
63 683.492272479
17 200.522385196
34 506.931289185
33 435.861921819
12 90.735281554
64 786.158859315
4 114.922469215
10 276.978812995
23 281.647417936
35 420.730142511
7 141.682682321
19 309.500188772
25 218.73095044
51 573.336330061
39 413.448723138
27 369.225087957
4 87.5413336813
11 171.913182549
46 686.31945979
18 257.191731395
29 416.833435414
47 532.358365148
1 0.0
57 632.617248625
60 747.733931616
52 671.959952481
50 676.715128652
27 229.894263171
63 683.492272479
57 652.515497328
39 479.065563201
23 292.417084728
38 524.629753531
6 98.1911524588
34 473.105053415
22 327.701136287
50 619.711121201
9 132.586405861
61 696.034133759
6 126.980830563
59 714.135859339
39 543.923208353
2 39.1569950811
51 568.025515318
16 339.179517656
1 0.0
18 330.492533919
16 239.34638517
28 451.909913843
46 551.174206164
17 236.365257527
30 495.024245421
36 463.376056983
16 264.755044551
21 258.96838538
15 116.116261779
15 232.320990432
31 368.210213053
62 747.798944878
39 514.167375764
11 138.080718283
20 325.484727271
10 134.239192989
7 57.8312476451
7 83.5313924707
28 423.64366823
47 531.82928545
32 452.228503217
16 243.130583545
37 437.649155474
8 137.34814754
44 546.759678681
12 152.867646853
16 343.549661021
56 717.79786498
5 95.6181481256
0 0.0
31 452.093070164
32 543.646150399
5 44.8285068068
1 0.0
14 175.422810708
35 416.013117007
13 111.334511183
20 174.005284921
18 361.669340943
29 345.966419202
19 248.369518194
1 0.0
29 358.214251054
51 606.190582127
21 245.484614731
58 705.788111328
6 116.333719232
61 651.678362657
36 489.72553547
55 711.752371672
30 464.884763273
41 424.362287093
10 207.864883186
1 0.0
42 612.559470259
9 138.079710509
6 115.651741029
2 33.7905004699
23 330.582185896
2 15.9378896811
45 545.691754941
8 260.66125645
20 356.785798373
0 0.0
7 98.9842573243
18 341.820423171
25 365.721227511
29 375.443795995
41 506.907778115
9 111.834790641
9 122.880018531
14 305.00687509
23 290.07288244
26 456.943896213
37 458.410735919
8 90.7499003863
34 462.175363224
3 24.8064644948
43 463.673413927
13 166.096631494
54 703.331566913
7 84.6814784034
9 89.1540947364
52 668.96182202
28 485.620578196
8 86.2070230919
54 671.821661948
5 52.3814302727
26 329.357427275
2 39.1569950811
18 318.751365553
15 166.996143881
39 471.459529074
28 409.665903241
0 0.0
32 422.763201568
20 269.100816225
4 133.934743463
38 498.17797631
8 138.123636847
19 299.500069686
10 178.311252939
11 97.1324475707
34 435.996380513
3 34.3028334018
0 0.0
0 0.0
13 175.714903535
26 297.96847652
14 362.016866757
2 36.3262179498
49 577.597775021
6 106.710493153
10 224.51353838
46 593.536831661
48 709.276223558
40 544.82264807
12 171.059462349
45 483.959266183
18 348.632306607
21 278.231127113
7 77.0349944997
25 315.787721563
21 258.986389761
17 276.455344929
52 637.882142543
8 151.117391838
47 578.243852375
9 55.8798162594
52 669.549029238
9 91.3897326897
32 488.134850108
54 710.108186217
32 388.022548929
19 274.990097956
37 419.787784804
15 247.409690545
57 657.721046337
43 472.120442687
31 348.395030652
51 648.055577216
54 748.411124604
58 790.673961543
45 494.502144986
42 546.238890701
40 579.576207277
