# Generated on 28 May 2017 21:52:52 CEST
# Generated from the following files: 
#   /scr/brax/pkerp/projects.bak/ernwin/background/1S72/best0.coord
# Working directory: /home/mescalin/thiel/CODING/RNA3D/ernwin
# Version: ernwin: v0.1.01-103-g6bd4021, forgi: v0.40.01-110-g604a9bc
# use_subgraphs = 10000 (int)
1jj2 2754 73.7228324592
1jj2.subgraph 409 53.3214668318
1jj2.subgraph 1884 66.2467219547
1jj2.subgraph 878 58.9790890231
1jj2.subgraph 938 63.8413086219
1jj2.subgraph 2011 69.3771391582
1jj2.subgraph 1140 62.8485026175
1jj2.subgraph 2234 72.9327436742
1jj2.subgraph 2611 73.1749102052
1jj2.subgraph 1969 70.0906387765
1jj2.subgraph 551 51.3469858094
1jj2.subgraph 909 57.8221126953
1jj2.subgraph 1775 69.3966657727
1jj2.subgraph 1160 67.2799133433
1jj2.subgraph 292 49.4029813363
1jj2.subgraph 1275 68.3127604529
1jj2.subgraph 2313 71.9264189863
1jj2.subgraph 1961 71.2245756095
1jj2.subgraph 1463 67.5227681186
1jj2.subgraph 2667 72.7240321024
1jj2.subgraph 91 26.8947415552
1jj2.subgraph 2601 72.6324906396
1jj2.subgraph 2053 70.2289798233
1jj2.subgraph 2314 70.4130251193
1jj2.subgraph 2339 72.4116065267
1jj2.subgraph 1385 64.3836023330
1jj2.subgraph 2358 72.0802900632
1jj2.subgraph 2103 69.1237226722
1jj2.subgraph 593 49.1940367087
1jj2.subgraph 2471 71.4858857857
1jj2.subgraph 820 56.2340372871
1jj2.subgraph 855 62.0650412875
1jj2.subgraph 723 56.4802678025
1jj2.subgraph 620 56.1182001942
1jj2.subgraph 1791 68.2759391800
1jj2.subgraph 1788 69.2678740175
1jj2.subgraph 267 41.9811548607
1jj2.subgraph 1805 69.2144013107
1jj2.subgraph 1088 70.6636762261
1jj2.subgraph 1266 62.0403383956
1jj2.subgraph 1907 71.1931800599
1jj2.subgraph 909 59.6521158923
1jj2.subgraph 618 53.5859162577
1jj2.subgraph 2741 73.1626497774
1jj2.subgraph 1624 66.8365859268
1jj2.subgraph 1124 57.5944655039
1jj2.subgraph 193 37.1464616966
1jj2.subgraph 1872 70.3940147350
1jj2.subgraph 2150 71.4300503985
1jj2.subgraph 1981 68.4967093877
1jj2.subgraph 887 56.0110918331
1jj2.subgraph 2122 72.2933165375
1jj2.subgraph 2313 73.0741174726
1jj2.subgraph 521 63.2258867588
1jj2.subgraph 1646 64.6574390861
1jj2.subgraph 122 26.2979777143
1jj2.subgraph 1507 67.2498708603
1jj2.subgraph 1038 57.9659626225
1jj2.subgraph 417 51.2332464350
1jj2.subgraph 1029 56.9929525634
1jj2.subgraph 2372 71.9113670902
1jj2.subgraph 954 60.9627522545
1jj2.subgraph 1270 67.0856000973
1jj2.subgraph 962 61.1057947847
1jj2.subgraph 766 61.2012315236
1jj2.subgraph 1499 73.2096082204
1jj2.subgraph 2640 72.5925800351
1jj2.subgraph 1381 66.3274289534
1jj2.subgraph 2448 71.7165120500
1jj2.subgraph 2383 71.1604657444
1jj2.subgraph 653 54.1975366847
1jj2.subgraph 1529 67.8856573098
1jj2.subgraph 853 62.2155323857
1jj2.subgraph 1098 64.7881506226
1jj2.subgraph 2104 70.5828120482
1jj2.subgraph 2723 72.9947495448
1jj2.subgraph 488 47.5707085409
1jj2.subgraph 585 65.3323796884
1jj2.subgraph 155 28.4587614116
1jj2.subgraph 959 54.7666896471
1jj2.subgraph 637 56.9339926982
1jj2.subgraph 1826 68.6223888658
1jj2.subgraph 1524 66.8879025621
1jj2.subgraph 2641 72.7145588509
1jj2.subgraph 265 42.1257152975
1jj2.subgraph 2001 69.1631837500
1jj2.subgraph 1869 66.8215278450
1jj2.subgraph 2022 70.0353420627
1jj2.subgraph 1425 68.3658494626
1jj2.subgraph 1397 61.3135515214
1jj2.subgraph 1776 69.7017186571
1jj2.subgraph 2666 72.6008518106
1jj2.subgraph 1634 68.1759191307
1jj2.subgraph 1127 64.9871913097
1jj2.subgraph 2384 72.3102854932
1jj2.subgraph 185 31.2445691150
1jj2.subgraph 1977 70.1594761831
1jj2.subgraph 1777 71.0997407370
1jj2.subgraph 1282 64.1489050801
1jj2.subgraph 2541 72.3101923728
1jj2.subgraph 588 45.4932675307
1jj2.subgraph 243 39.8413986689
1jj2.subgraph 1417 64.8923496725
1jj2.subgraph 1632 66.9584070271
1jj2.subgraph 698 54.3075517624
1jj2.subgraph 2071 70.8790413369
1jj2.subgraph 2392 70.9755353766
1jj2.subgraph 2352 72.3558279308
1jj2.subgraph 1248 63.2249201265
1jj2.subgraph 1374 67.6435035062
1jj2.subgraph 701 52.6987569821
1jj2.subgraph 349 42.9302961166
1jj2.subgraph 1410 65.6231990896
1jj2.subgraph 1462 66.2268716382
1jj2.subgraph 1566 68.5247241804
1jj2.subgraph 679 59.5918828188
1jj2.subgraph 509 55.5950720535
1jj2.subgraph 271 46.1738325211
1jj2.subgraph 2104 69.3687883121
1jj2.subgraph 1415 63.4756505011
1jj2.subgraph 588 50.0134710005
1jj2.subgraph 1394 68.5678130406
1jj2.subgraph 968 68.3379866991
1jj2.subgraph 1658 66.0137317448
1jj2.subgraph 1525 68.6258056102
1jj2.subgraph 491 51.9308421799
1jj2.subgraph 789 54.8802206383
1jj2.subgraph 1476 65.5753567449
1jj2.subgraph 2177 71.0148245892
1jj2.subgraph 807 63.0083564263
1jj2.subgraph 2092 70.7086642245
1jj2.subgraph 1116 62.6175346446
1jj2.subgraph 426 46.0079179735
1jj2.subgraph 1310 62.0013076175
1jj2.subgraph 1489 66.6238139774
1jj2.subgraph 882 63.9931834690
1jj2.subgraph 2225 69.5112376487
1jj2.subgraph 613 52.1839083315
1jj2.subgraph 2441 72.6318720487
1jj2.subgraph 2548 71.7892063005
1jj2.subgraph 807 63.8982784212
1jj2.subgraph 1624 66.9204485334
1jj2.subgraph 37 17.3371879266
1jj2.subgraph 1269 70.9509643479
1jj2.subgraph 741 62.1866976574
1jj2.subgraph 584 54.7489426907
1jj2.subgraph 2478 72.6094016238
1jj2.subgraph 449 44.8852028083
1jj2.subgraph 294 42.5376996354
1jj2.subgraph 992 63.2719774322
1jj2.subgraph 1336 65.5829974995
1jj2.subgraph 301 46.4125318786
1jj2.subgraph 921 63.7752360015
1jj2.subgraph 1108 62.1789846762
1jj2.subgraph 2068 71.3189575570
1jj2.subgraph 576 50.3667396782
1jj2.subgraph 2397 72.1462466617
1jj2.subgraph 2547 72.3633865071
1jj2.subgraph 1792 70.7177797655
1jj2.subgraph 1926 67.3386116020
1jj2.subgraph 295 41.0959096066
1jj2.subgraph 1614 69.0782137208
1jj2.subgraph 2375 71.9053170165
1jj2.subgraph 1621 69.2875778642
1jj2.subgraph 1922 67.9448215737
1jj2.subgraph 503 49.2240471156
1jj2.subgraph 256 34.8436466911
1jj2.subgraph 105 35.6012684039
1jj2.subgraph 2145 69.8757052134
1jj2.subgraph 1594 66.2722551982
1jj2.subgraph 346 39.8604153341
1jj2.subgraph 1903 69.4171133738
1jj2.subgraph 2217 72.0373143657
1jj2.subgraph 2051 69.7918247411
1jj2.subgraph 2093 70.5672136390
1jj2.subgraph 818 61.6238785325
1jj2.subgraph 2319 71.6964621070
1jj2.subgraph 735 55.6919980238
1jj2.subgraph 2236 72.0124667470
1jj2.subgraph 758 64.3491047910
1jj2.subgraph 1912 69.1725509214
1jj2.subgraph 1532 69.1835874580
1jj2.subgraph 2440 72.1826548313
1jj2.subgraph 1647 67.3182711231
1jj2.subgraph 2278 70.5761182766
1jj2.subgraph 1511 65.4096578636
1jj2.subgraph 106 26.6901822394
1jj2.subgraph 1227 66.6701855463
1jj2.subgraph 773 63.3892482060
1jj2.subgraph 1361 63.6063877300
1jj2.subgraph 432 47.6118188698
1jj2.subgraph 944 55.8839850262
1jj2.subgraph 1553 68.4926533647
1jj2.subgraph 1838 70.3493527511
1jj2.subgraph 1802 72.6812094848
1jj2.subgraph 402 70.5406722623
1jj2.subgraph 2435 72.6828780158
1jj2.subgraph 1535 67.2074475333
1jj2.subgraph 1392 62.3138215884
1jj2.subgraph 860 63.5268819211
1jj2.subgraph 220 33.3669540712
1jj2.subgraph 1880 67.8915899296
1jj2.subgraph 1338 61.2674662147
1jj2.subgraph 1318 72.3155716163
1jj2.subgraph 2459 71.7991152300
1jj2.subgraph 1998 69.7552293805
1jj2.subgraph 2393 71.2243778441
1jj2.subgraph 598 56.4959856197
1jj2.subgraph 1693 68.3683505053
1jj2.subgraph 1106 62.4034390124
1jj2.subgraph 2538 72.7198171817
1jj2.subgraph 188 36.9504150139
1jj2.subgraph 187 37.7738139417
1jj2.subgraph 687 54.0856230955
1jj2.subgraph 1059 62.9054098254
1jj2.subgraph 2069 69.9976905046
1jj2.subgraph 1740 66.1179031257
1jj2.subgraph 134 36.3679035412
1jj2.subgraph 318 40.8046084803
1jj2.subgraph 1661 68.6280257761
1jj2.subgraph 96 26.1376267336
1jj2.subgraph 1360 69.4741665499
1jj2.subgraph 1141 62.9414615990
1jj2.subgraph 732 61.8615111786
1jj2.subgraph 1153 63.6731782507
1jj2.subgraph 2464 72.9367254399
1jj2.subgraph 2143 70.5331116545
1jj2.subgraph 1278 69.8063079326
1jj2.subgraph 1994 70.0003413832
1jj2.subgraph 1514 66.4760461071
1jj2.subgraph 1896 68.9752584726
1jj2.subgraph 2123 68.8518364099
1jj2.subgraph 270 39.4289596071
1jj2.subgraph 2144 71.2538632161
1jj2.subgraph 1413 66.1582989441
1jj2.subgraph 1793 68.3094330485
1jj2.subgraph 331 43.2962826151
1jj2.subgraph 1600 68.3585573186
1jj2.subgraph 245 42.9166376881
1jj2.subgraph 643 57.2423767121
1jj2.subgraph 818 57.1263229151
1jj2.subgraph 1970 69.9131747099
1jj2.subgraph 1385 67.6209843390
1jj2.subgraph 1397 64.6795574353
1jj2.subgraph 433 47.2025949514
1jj2.subgraph 1344 68.8649943368
1jj2.subgraph 2329 70.3732450694
1jj2.subgraph 1660 71.4409331042
1jj2.subgraph 1858 70.2305719505
1jj2.subgraph 740 54.1810524258
1jj2.subgraph 1331 64.4734122628
1jj2.subgraph 1194 64.5053012510
1jj2.subgraph 2208 72.3185154901
1jj2.subgraph 1647 67.3116942254
1jj2.subgraph 1154 60.7946161896
1jj2.subgraph 341 45.7643506610
1jj2.subgraph 401 50.6309597550
1jj2.subgraph 196 37.7249164661
1jj2.subgraph 867 66.9222993979
1jj2.subgraph 1133 61.0791178055
1jj2.subgraph 567 53.0955917281
1jj2.subgraph 2126 71.4333049742
1jj2.subgraph 2198 70.0374997287
1jj2.subgraph 1678 66.4643928017
1jj2.subgraph 2742 73.1626497774
1jj2.subgraph 2331 70.8889440521
1jj2.subgraph 806 58.8262549792
1jj2.subgraph 301 42.7572748292
1jj2.subgraph 1128 63.0260967423
1jj2.subgraph 1588 68.7295587749
1jj2.subgraph 374 43.8298082334
1jj2.subgraph 2323 72.9356288023
1jj2.subgraph 2607 72.7770225389
1jj2.subgraph 1948 71.6022816997
1jj2.subgraph 2110 71.7554075511
1jj2.subgraph 2046 69.6633368344
1jj2.subgraph 346 41.2872860916
1jj2.subgraph 1415 67.4057255949
1jj2.subgraph 2501 73.0891337437
1jj2.subgraph 229 45.2818945750
1jj2.subgraph 921 56.0571413872
1jj2.subgraph 1056 59.6261548789
1jj2.subgraph 1950 70.0673320188
1jj2.subgraph 1461 67.2132872085
1jj2.subgraph 2048 69.4251863249
1jj2.subgraph 1130 61.2890083947
1jj2.subgraph 1406 66.4014309624
1jj2.subgraph 2388 72.6973310514
1jj2.subgraph 402 46.0291174619
1jj2.subgraph 2692 73.1501249920
1jj2.subgraph 2232 71.0601318349
1jj2.subgraph 1502 67.6894640884
1jj2.subgraph 137 25.4576609985
1jj2.subgraph 1636 64.9960537601
1jj2.subgraph 914 57.4643753084
1jj2.subgraph 823 57.0408796218
1jj2.subgraph 358 44.4747631239
1jj2.subgraph 1584 67.3108870493
1jj2.subgraph 687 54.7684253999
1jj2.subgraph 44 13.0494246527
1jj2.subgraph 1507 67.9691325847
1jj2.subgraph 1795 68.1417612337
1jj2.subgraph 659 52.3856989306
1jj2.subgraph 1536 63.4835453221
1jj2.subgraph 1323 67.0771043163
1jj2.subgraph 2635 72.5406219235
1jj2.subgraph 2556 72.8100504455
1jj2.subgraph 2553 72.0254919207
1jj2.subgraph 2129 69.7121587760
1jj2.subgraph 1854 69.4164374814
1jj2.subgraph 2410 70.9306256444
1jj2.subgraph 1419 64.3426571291
1jj2.subgraph 2628 72.4803906124
1jj2.subgraph 814 63.4472591572
1jj2.subgraph 852 63.6463868569
1jj2.subgraph 1453 68.6481695546
1jj2.subgraph 322 39.7491811146
1jj2.subgraph 2584 72.5987553642
1jj2.subgraph 2590 73.2943547851
1jj2.subgraph 1993 68.6246977201
1jj2.subgraph 512 51.7288365211
1jj2.subgraph 506 51.8976446054
1jj2.subgraph 774 60.2819779448
1jj2.subgraph 515 45.0489898829
1jj2.subgraph 2486 72.4778058547
1jj2.subgraph 461 48.0111731285
1jj2.subgraph 2200 69.8677653075
1jj2.subgraph 215 38.9921418343
1jj2.subgraph 1424 68.5634033905
1jj2.subgraph 948 59.3312000437
1jj2.subgraph 1349 69.2752898616
1jj2.subgraph 2466 72.4085536168
1jj2.subgraph 920 64.5957672290
1jj2.subgraph 2682 73.3143382338
1jj2.subgraph 1356 68.2827357663
1jj2.subgraph 2062 70.3776509562
1jj2.subgraph 1074 63.0523459366
1jj2.subgraph 2689 72.6715553996
1jj2.subgraph 508 48.3258940785
1jj2.subgraph 535 44.6086339124
1jj2.subgraph 1811 69.8167339797
1jj2.subgraph 182 37.0473268763
1jj2.subgraph 870 61.1107023615
1jj2.subgraph 2218 70.3172080123
1jj2.subgraph 2340 71.9345033882
1jj2.subgraph 222 42.2141485397
1jj2.subgraph 975 61.5788220523
1jj2.subgraph 1953 68.1420426909
1jj2.subgraph 260 38.3754459166
1jj2.subgraph 1339 64.5345647923
1jj2.subgraph 558 51.7196972493
1jj2.subgraph 2253 71.7756219466
1jj2.subgraph 1368 66.3987482625
1jj2.subgraph 687 51.6608685060
1jj2.subgraph 1381 68.0695804845
1jj2.subgraph 1107 62.0481037965
1jj2.subgraph 834 65.1210671190
1jj2.subgraph 548 50.3198911222
1jj2.subgraph 46 20.0422881875
1jj2.subgraph 854 65.1748309714
1jj2.subgraph 710 58.2694232559
1jj2.subgraph 1092 62.0679607093
1jj2.subgraph 351 42.3329263667
1jj2.subgraph 1667 69.0380966340
1jj2.subgraph 1258 68.8408866259
1jj2.subgraph 1135 61.0750557574
1jj2.subgraph 1883 70.0302731008
1jj2.subgraph 1447 63.6973706147
1jj2.subgraph 2331 71.5770263571
1jj2.subgraph 1666 69.4229038104
1jj2.subgraph 2260 71.3730528757
1jj2.subgraph 1034 60.7291116752
1jj2.subgraph 2734 73.2081672899
1jj2.subgraph 1883 70.4052196489
1jj2.subgraph 1479 64.8523880607
1jj2.subgraph 924 57.1616995374
1jj2.subgraph 728 55.0430089012
1jj2.subgraph 820 59.2757871355
1jj2.subgraph 26 12.3915211597
1jj2.subgraph 480 54.9032403106
1jj2.subgraph 1244 61.8863303687
1jj2.subgraph 2040 70.0754506668
1jj2.subgraph 2108 69.5537177193
1jj2.subgraph 1804 72.6768627065
1jj2.subgraph 232 36.7725817571
1jj2.subgraph 832 58.1882108090
1jj2.subgraph 2738 73.1626497774
1jj2.subgraph 2194 69.7093164371
1jj2.subgraph 22 12.3699778258
1jj2.subgraph 1103 66.6129984350
1jj2.subgraph 1770 69.0811717231
1jj2.subgraph 761 61.5184983199
1jj2.subgraph 206 38.2720875064
1jj2.subgraph 862 61.5687025848
1jj2.subgraph 836 52.1571331121
1jj2.subgraph 178 34.6036467081
1jj2.subgraph 1614 67.6467988247
1jj2.subgraph 1323 69.9129315317
1jj2.subgraph 1540 66.3329077969
1jj2.subgraph 595 48.6576158005
1jj2.subgraph 2189 71.9097562341
1jj2.subgraph 2338 71.0905216079
1jj2.subgraph 2597 73.2034918676
1jj2.subgraph 1319 62.3028070787
1jj2.subgraph 1217 69.1771053671
1jj2.subgraph 890 63.6120842216
1jj2.subgraph 2050 68.8758209097
1jj2.subgraph 115 21.8873270315
1jj2.subgraph 1024 61.5325024960
1jj2.subgraph 371 40.7589290149
1jj2.subgraph 1513 65.6388679382
1jj2.subgraph 1894 68.9534340144
1jj2.subgraph 537 49.6527627682
1jj2.subgraph 599 50.4378964686
1jj2.subgraph 822 60.5809362111
1jj2.subgraph 1409 64.6592411730
1jj2.subgraph 195 66.1557270464
1jj2.subgraph 1206 59.8379429981
1jj2.subgraph 1846 70.0596487775
1jj2.subgraph 1604 66.4515245892
1jj2.subgraph 2467 72.1457439372
1jj2.subgraph 1233 68.5330976498
1jj2.subgraph 1178 64.3857678651
1jj2.subgraph 1931 69.6881632220
1jj2.subgraph 2549 72.7250561126
1jj2.subgraph 34 21.6511552038
1jj2.subgraph 2120 72.0759153523
1jj2.subgraph 834 63.9418161487
1jj2.subgraph 2637 72.7770225389
1jj2.subgraph 1934 69.9061609219
1jj2.subgraph 1021 61.4960516735
1jj2.subgraph 2277 70.8264999178
1jj2.subgraph 777 65.6225286855
1jj2.subgraph 1842 72.1275345086
1jj2.subgraph 2218 73.1346092298
1jj2.subgraph 2551 72.6324800781
1jj2.subgraph 453 45.5977078663
1jj2.subgraph 1351 65.2548993807
1jj2.subgraph 1558 67.5914580412
1jj2.subgraph 2644 73.2316426350
1jj2.subgraph 1880 68.8618350765
1jj2.subgraph 1688 68.4346428388
1jj2.subgraph 1445 69.4171063470
1jj2.subgraph 2052 70.5879451270
1jj2.subgraph 1653 67.8747388272
1jj2.subgraph 276 39.1450342811
1jj2.subgraph 2344 71.9449094275
1jj2.subgraph 699 59.3080996970
1jj2.subgraph 2578 73.1939025106
1jj2.subgraph 813 57.6166984513
1jj2.subgraph 820 64.3131915893
1jj2.subgraph 1787 68.8263521406
1jj2.subgraph 2253 70.3959365860
1jj2.subgraph 1878 69.7185544412
1jj2.subgraph 975 62.5165851413
1jj2.subgraph 157 25.9255140951
1jj2.subgraph 1112 58.6526218200
1jj2.subgraph 95 27.9184767541
1jj2.subgraph 1497 66.5474662638
1jj2.subgraph 101 28.0378062295
1jj2.subgraph 1034 59.6316807380
1jj2.subgraph 1002 64.8265646956
1jj2.subgraph 2147 71.0876559650
1jj2.subgraph 310 40.1221012272
1jj2.subgraph 389 45.0978932589
1jj2.subgraph 970 59.0605640127
1jj2.subgraph 578 54.8889650498
1jj2.subgraph 675 54.7534939624
1jj2.subgraph 181 31.4513316172
1jj2.subgraph 2449 72.6739729780
1jj2.subgraph 2218 70.9661230554
1jj2.subgraph 2236 70.9021660894
1jj2.subgraph 2717 73.2712836374
1jj2.subgraph 749 60.8484618772
1jj2.subgraph 1015 58.8259805709
1jj2.subgraph 520 48.8127832802
1jj2.subgraph 327 44.6987717757
1jj2.subgraph 2516 72.7439970753
1jj2.subgraph 853 62.3553120201
1jj2.subgraph 2194 71.9582812031
1jj2.subgraph 365 43.3999292217
1jj2.subgraph 1177 63.2444858701
1jj2.subgraph 2041 68.5931873816
1jj2.subgraph 1145 62.4389857959
1jj2.subgraph 957 61.8082632350
1jj2.subgraph 1679 68.4784094262
1jj2.subgraph 2331 71.7774434833
1jj2.subgraph 1393 63.8401978930
1jj2.subgraph 247 39.2166534271
1jj2.subgraph 1028 56.0593782025
1jj2.subgraph 707 63.9814700220
1jj2.subgraph 2321 72.1218145647
1jj2.subgraph 1050 58.9152969191
1jj2.subgraph 1010 64.1448508779
1jj2.subgraph 67 24.7651610559
1jj2.subgraph 221 33.9850861619
1jj2.subgraph 577 55.3379252157
1jj2.subgraph 2402 72.5706071434
1jj2.subgraph 1914 69.9506552628
1jj2.subgraph 1312 64.7471318087
1jj2.subgraph 2186 71.9380546635
1jj2.subgraph 1770 69.6013357475
1jj2.subgraph 187 36.0349902968
1jj2.subgraph 1655 67.2350393320
1jj2.subgraph 1507 67.6334217376
1jj2.subgraph 1621 68.8719516924
1jj2.subgraph 1577 69.8060515369
1jj2.subgraph 852 60.8600006703
1jj2.subgraph 1585 67.0548670731
1jj2.subgraph 1226 65.0639775785
1jj2.subgraph 2641 72.9703351275
1jj2.subgraph 540 46.8966075289
1jj2.subgraph 2472 72.1145499709
1jj2.subgraph 105 33.0774544358
1jj2.subgraph 1404 61.3727843147
1jj2.subgraph 2102 71.4069930269
1jj2.subgraph 402 46.0084850357
1jj2.subgraph 1398 64.3400079953
1jj2.subgraph 2353 73.5329007330
1jj2.subgraph 1436 67.3434672658
1jj2.subgraph 1616 66.1900295016
1jj2.subgraph 1035 62.1990247228
1jj2.subgraph 388 40.3980615372
1jj2.subgraph 2309 70.0692082234
1jj2.subgraph 244 39.7311004006
1jj2.subgraph 1277 62.4871664273
1jj2.subgraph 1085 61.5256653393
1jj2.subgraph 196 36.2730356231
1jj2.subgraph 2222 71.8944372883
1jj2.subgraph 2526 73.5519393678
1jj2.subgraph 107 27.9973665059
1jj2.subgraph 2000 68.8192795035
1jj2.subgraph 1481 66.3753063523
1jj2.subgraph 1049 66.6446186637
1jj2.subgraph 563 50.2589690652
1jj2.subgraph 2555 72.2673468991
1jj2.subgraph 2713 73.2712836374
1jj2.subgraph 839 63.1860186292
1jj2.subgraph 1607 66.7726708646
1jj2.subgraph 1591 67.2702998396
1jj2.subgraph 942 60.6636666561
1jj2.subgraph 1122 60.8387856913
1jj2.subgraph 1317 63.6858080600
1jj2.subgraph 2285 72.0255745082
1jj2.subgraph 2062 69.8934418164
1jj2.subgraph 2717 73.2712836374
1jj2.subgraph 976 64.5344910253
1jj2.subgraph 810 67.6586882495
1jj2.subgraph 477 47.4074999341
1jj2.subgraph 1648 66.9632517531
1jj2.subgraph 2515 72.6003741772
1jj2.subgraph 354 43.0664738253
1jj2.subgraph 165 37.7642548354
1jj2.subgraph 220 35.8346459304
1jj2.subgraph 179 39.5010545996
1jj2.subgraph 1231 62.3919346420
1jj2.subgraph 2174 71.7948370256
1jj2.subgraph 192 28.3815805309
1jj2.subgraph 2570 73.0694164811
1jj2.subgraph 360 39.8234896140
1jj2.subgraph 1980 72.4132476553
1jj2.subgraph 131 31.1000777255
1jj2.subgraph 1026 63.2844754193
1jj2.subgraph 2004 71.4610240742
1jj2.subgraph 321 46.1054242057
1jj2.subgraph 1555 69.0431987154
1jj2.subgraph 1339 65.3745444743
1jj2.subgraph 1245 66.7065004120
1jj2.subgraph 1814 68.8610625568
1jj2.subgraph 2428 73.0266118879
1jj2.subgraph 1358 68.8705899559
1jj2.subgraph 1027 61.0066125514
1jj2.subgraph 2739 73.1626497774
1jj2.subgraph 884 55.6418440572
1jj2.subgraph 728 53.2485241172
1jj2.subgraph 1129 60.9754031060
1jj2.subgraph 721 53.0088318275
1jj2.subgraph 1622 67.7459785893
1jj2.subgraph 2033 68.8177783872
1jj2.subgraph 2258 69.9408590216
1jj2.subgraph 1173 61.1165820296
1jj2.subgraph 1017 69.1371813317
1jj2.subgraph 1289 64.5941601419
1jj2.subgraph 1467 65.7212234824
1jj2.subgraph 1049 63.9532122033
1jj2.subgraph 2604 72.5925800351
1jj2.subgraph 338 41.9976701641
1jj2.subgraph 1908 69.0410304672
1jj2.subgraph 2369 72.2304314668
1jj2.subgraph 269 37.4641986751
1jj2.subgraph 1413 68.6012840989
1jj2.subgraph 1515 71.3069635253
1jj2.subgraph 392 40.5624175228
1jj2.subgraph 2426 72.8084245914
1jj2.subgraph 2073 70.5507126968
1jj2.subgraph 174 28.9595609715
1jj2.subgraph 2059 70.8768955706
1jj2.subgraph 2723 73.0602372642
1jj2.subgraph 1341 70.0085280146
1jj2.subgraph 377 45.9169926951
1jj2.subgraph 727 57.2827284950
1jj2.subgraph 988 57.2570414222
1jj2.subgraph 974 63.6203808499
1jj2.subgraph 785 59.3935679144
1jj2.subgraph 2690 73.0622200953
1jj2.subgraph 684 53.9826793679
1jj2.subgraph 698 64.7832718703
1jj2.subgraph 869 56.4730965621
1jj2.subgraph 1641 66.4644014712
1jj2.subgraph 2429 71.9111654911
1jj2.subgraph 1292 64.7490246404
1jj2.subgraph 1197 67.0613988705
1jj2.subgraph 2596 72.5990189728
1jj2.subgraph 1899 67.5799683770
1jj2.subgraph 1730 67.3783932915
1jj2.subgraph 1321 62.8445648511
1jj2.subgraph 1747 71.5901721135
1jj2.subgraph 1065 61.5711461308
1jj2.subgraph 2682 72.8731604135
1jj2.subgraph 1631 67.6632284671
1jj2.subgraph 1741 67.7793371549
1jj2.subgraph 642 50.5652168125
1jj2.subgraph 2618 72.4512689771
1jj2.subgraph 1381 65.3414966281
1jj2.subgraph 1998 70.2357179344
1jj2.subgraph 1704 71.6634978232
1jj2.subgraph 1714 66.7497839468
1jj2.subgraph 877 59.3988651821
1jj2.subgraph 1681 71.5585607301
1jj2.subgraph 2327 71.3443356324
1jj2.subgraph 1765 68.8133146923
1jj2.subgraph 1756 70.6988603529
1jj2.subgraph 2218 72.2601750097
1jj2.subgraph 843 56.6664760427
1jj2.subgraph 1247 67.3037417124
1jj2.subgraph 275 42.8113214653
1jj2.subgraph 2621 73.2273694601
1jj2.subgraph 2340 72.5587471217
1jj2.subgraph 2026 71.0475470350
1jj2.subgraph 230 39.9472352300
1jj2.subgraph 1131 61.6255794053
1jj2.subgraph 255 41.0449684457
1jj2.subgraph 2245 70.3727240502
1jj2.subgraph 1897 70.3802900029
1jj2.subgraph 1275 66.3954241345
1jj2.subgraph 270 39.5712825847
1jj2.subgraph 2548 72.4222776930
1jj2.subgraph 397 44.5431186073
1jj2.subgraph 2705 72.9947495448
1jj2.subgraph 1029 61.1881045033
1jj2.subgraph 286 40.4304509196
1jj2.subgraph 171 32.2766631086
1jj2.subgraph 1797 68.4415289009
1jj2.subgraph 1942 73.6833092910
1jj2.subgraph 168 38.5391168740
1jj2.subgraph 1903 71.6789562732
1jj2.subgraph 641 54.8008981452
1jj2.subgraph 953 60.7759377481
1jj2.subgraph 1156 63.0580719612
1jj2.subgraph 2540 72.1275900533
1jj2.subgraph 1587 69.7137664057
1jj2.subgraph 2003 68.6330126881
1jj2.subgraph 518 48.1029691204
1jj2.subgraph 652 53.5786988520
1jj2.subgraph 877 53.3205892740
1jj2.subgraph 859 54.8230595238
1jj2.subgraph 110 24.9431962733
1jj2.subgraph 870 56.8597877367
1jj2.subgraph 405 46.5907867219
1jj2.subgraph 2350 70.4320585044
1jj2.subgraph 2130 70.8451453318
1jj2.subgraph 1165 63.9957399103
1jj2.subgraph 2601 72.3818337705
1jj2.subgraph 82 25.5235416953
1jj2.subgraph 466 55.1598092724
1jj2.subgraph 1827 69.3997763578
1jj2.subgraph 2676 73.1544743172
1jj2.subgraph 273 47.3828335687
1jj2.subgraph 542 56.5377238741
1jj2.subgraph 959 61.7642244507
1jj2.subgraph 1418 63.6337127877
1jj2.subgraph 2335 72.6021494014
1jj2.subgraph 737 56.6430337092
1jj2.subgraph 1451 66.0003766652
1jj2.subgraph 1955 70.0411286795
1jj2.subgraph 974 61.0029254649
1jj2.subgraph 600 58.5102474167
1jj2.subgraph 97 21.8817401259
1jj2.subgraph 1621 69.5957674361
1jj2.subgraph 186 35.3114047020
1jj2.subgraph 353 46.6616235849
1jj2.subgraph 1804 69.1807609077
1jj2.subgraph 2422 73.2973692406
1jj2.subgraph 1766 70.4487023359
1jj2.subgraph 235 38.5589767047
1jj2.subgraph 547 49.0869689962
1jj2.subgraph 2620 72.2387125396
1jj2.subgraph 987 62.8817623595
1jj2.subgraph 1906 68.4422882539
1jj2.subgraph 1563 66.5910031337
1jj2.subgraph 434 43.3018597042
1jj2.subgraph 2307 70.8293603917
1jj2.subgraph 444 42.9731915034
