# Generated on 25 May 2017 19:39:44 CEST
# Generated from the following files: 
#   /scratch2/thiel/DATA/nonredundant_RNA_structures2.110/cgs_fixed_hetRes/1S72_0.cg
# Working directory: /home/mescalin/thiel/CODING/RNA3D/ernwin
# Version: ernwin: v0.1.01-95-g0836099, forgi: v0.40.01-108-g4f3559e+uncommited_changes
# fr3d_out = fess/stats/AMinor_FR3D_hits_2.110.txt
# fr3d_query:
#    
#    cutoff = 0.5;
#    First nt constrained to A
#    2nd-3rd nt constrained to cWW
#    NTs (0): 104 (chain 9) 957 1009
#    NTs (I): 521 1364 637
#    NTs (II): 520 1363 638
#    NTs (III): 519 1362 639
#    
# cutoff_dist = 30 A
PDB_ID loop_type dist angle1 angle2 is_interaction
1S72 m 28.980570526 1.30818249162 2.20048158532 False
1S72 m 20.2444266738 1.29643685491 1.95903723168 False
1S72 i 23.3488180091 1.52955589484 1.44750614524 False
1S72 m 28.6730805915 2.6746345446 0.913329764305 False
1S72 m 22.6189237136 1.77742405858 1.65265586503 False
1S72 m 18.8720254351 0.681484509997 2.84345518856 False
1S72 i 29.8159334495 0.597755716959 0.540243626107 False
1S72 m 22.5443816727 1.36036927419 1.63944226012 False
1S72 i 25.0203372931 0.463119377013 2.60940427092 False
1S72 f 25.5998200794 0.431146716278 1.04193307673 False
1S72 m 23.2866435561 1.686586529 1.96751052581 False
1S72 h 29.3085532807 2.24531745383 0.885321660815 False
1S72 h 17.5885755265 2.40806457171 1.4111493555 False
1S72 m 22.1106255675 2.22884079852 1.6393396327 False
1S72 i 10.182515609 2.16428900581 0.518731527999 False
1S72 m 28.0684343074 1.86927953719 0.78357454946 False
1S72 m 11.0925752232 2.20202121381 0.507017396452 False
1S72 m 27.4106327097 1.67411338916 1.7929014168 False
1S72 m 8.80847544371 1.09154642654 1.6456892177 False
1S72 i 16.0443333721 0.964543636359 1.98983929002 False
1S72 h 28.402390081 2.03013432213 0.755236909369 False
1S72 m 22.7995077866 1.46184172331 0.5226698306 False
1S72 m 5.10427109552 0.332355603998 1.84471836701 False
1S72 m 21.3614680336 1.70084224677 1.81090148595 False
1S72 i 24.9184419389 1.2972852201 2.70178685094 False
1S72 i 19.7972030146 1.92228391423 2.55703535791 False
1S72 m 16.3058355084 0.876650262697 2.10087268946 False
1S72 m 20.8352658676 1.93372837746 1.4294417696 False
1S72 m 13.0737388448 1.0705931422 1.2239942255 False
1S72 i 22.6121933544 0.276218873407 1.65611173669 False
1S72 m 26.4747275808 1.80785119758 1.46440074139 False
1S72 i 26.098188039 2.84490430289 1.02991515737 False
1S72 h 25.2894156873 2.92503949413 0.824834096153 False
1S72 m 22.0638970256 0.25898110697 3.10379337221 False
1S72 m 3.1357091769 2.00918866538 0.79154717717 False
1S72 m 19.2417414549 1.93867581357 1.77455753707 False
1S72 h 25.9285765547 2.15172204477 1.38130037923 False
1S72 m 25.7896267423 0.313197712683 2.80782328818 False
1S72 i 25.4225720282 2.52256620062 1.97465923013 False
1S72 m 22.4045053695 1.10406340386 1.9805731559 False
1S72 m 16.124493697 1.83787638144 1.77477734001 False
1S72 m 18.8903657375 1.84076581921 1.28754813529 False
1S72 m 27.4177573577 2.36232537269 0.852082207351 False
1S72 i 12.4340300746 0.349196359876 1.781997907 False
1S72 h 19.2492868495 1.29945998553 2.068430641 False
1S72 m 25.4279111241 0.620526141231 2.26596325349 False
1S72 i 15.9106806197 0.899936625771 1.61459337882 False
1S72 m 27.17297255 1.34282171588 0.663249132214 False
1S72 i 21.0410944092 2.16816949679 1.26232450359 False
1S72 m 24.9844186879 1.43886837065 1.68547480033 False
1S72 m 29.6875394715 2.06483945701 2.74345647952 False
1S72 m 24.3873224937 2.96189335643 1.95204714459 False
1S72 h 29.9250168691 1.26158602535 0.853945417839 False
1S72 m 21.8213412794 1.03615500135 1.65839511799 False
1S72 i 23.5709046235 3.13230337404 2.58053651517 False
1S72 m 19.5850839482 1.58814856517 3.05805652632 False
1S72 m 15.7889577791 1.1378601098 1.74325488035 False
1S72 i 23.4744757125 1.55089868556 2.43525246202 False
1S72 m 18.1507223449 1.50233182223 2.66644086102 False
1S72 h 14.9438892313 0.881963982878 2.59395855692 False
1S72 m 18.2452049557 1.11340965868 1.91115124542 False
1S72 m 19.6374304381 1.7005547492 1.34473006268 False
1S72 m 13.6852114652 1.19958126505 1.09214821765 False
1S72 i 28.4110612726 1.22985887126 2.06107665249 False
1S72 m 4.79754864398 0.232004017001 1.20537336107 False
1S72 h 24.4407638141 1.28511306648 2.67354214429 False
1S72 m 27.1166521013 1.03370914393 0.858922836542 False
1S72 m 27.9076758792 2.24868572051 2.05928412179 False
1S72 m 3.42114525444 0.714909969636 0.681055796469 False
1S72 m 22.5477791542 1.43429906063 1.6522592846 False
1S72 i 22.3914191213 0.238755524835 2.2518334645 False
1S72 m 25.4843824232 1.60536966292 2.80798596904 False
1S72 h 22.650140168 1.01922280198 1.43132050105 False
1S72 m 17.3962525427 0.666880737001 2.89584178293 False
1S72 h 25.4368262354 2.03321265382 0.917708757778 False
1S72 i 25.0263422983 1.28282291443 0.308920049588 False
1S72 h 28.5389227915 2.55989308733 2.15929205728 False
1S72 m 21.1657666787 1.83349479583 0.696573844509 False
1S72 m 26.2205147323 1.54037759067 0.506128337323 False
1S72 m 18.0280131139 0.447809241414 0.948142324441 False
1S72 m 19.5414331693 1.61780727562 0.201967427738 False
1S72 m 25.0492917624 1.91711662659 2.3922106802 False
1S72 m 12.5918485253 0.5384383671 1.55131380547 False
1S72 m 15.3441555839 1.89359302287 0.868130726737 False
1S72 i 21.1558201984 0.942525841081 2.40755250849 False
1S72 m 24.3663361199 0.580699982111 1.68559549461 False
1S72 m 29.6792569648 1.52801044934 1.13723378713 False
1S72 m 26.8178299388 2.87708952315 0.130323267954 False
1S72 m 25.1127755903 2.61587721687 1.21616871513 False
1S72 i 18.107469711 1.06966806983 1.12329176165 False
1S72 h 29.9631539744 2.427049791 2.07395143786 False
1S72 m 21.2055610013 1.95566018384 1.54556804424 False
1S72 i 22.6684245857 1.54388804523 2.09485452414 False
1S72 i 24.187499101 1.20923173367 2.66849755275 False
1S72 h 22.140056943 0.595407265377 2.39495090742 False
1S72 m 24.4033842093 2.98053355387 0.963645580826 False
1S72 h 22.2900024027 1.42211372291 2.68313434407 False
1S72 h 25.1369988361 1.07793194143 2.28421388082 False
1S72 m 28.8244960818 1.27467918448 2.54812973786 False
1S72 m 25.5582585614 0.933455415234 2.90177251443 False
1S72 i 23.2011824585 2.19709436209 1.40570568511 False
1S72 i 20.7007743687 0.0759637249355 0.847260465058 False
1S72 h 20.3587081309 0.229193544677 1.71910339982 False
1S72 h 26.602188348 2.05239311663 2.17233068276 False
1S72 m 29.325450732 0.677853042614 2.98267809521 False
1S72 h 27.641043319 0.216083193431 1.34912226807 False
1S72 m 28.7280814589 1.82770399269 2.42307744662 False
1S72 m 19.3334649704 1.61594163246 1.41490025877 False
1S72 m 23.1549336499 2.13914839117 1.43642209033 False
1S72 m 11.9075176161 0.603822683701 1.53922616059 False
1S72 m 24.4153981472 2.54004922 0.909317095453 False
1S72 m 27.2554660297 2.73807519595 1.55885942231 False
1S72 m 21.9100008762 1.95924159498 1.19188419853 False
1S72 h 27.4627533265 0.590162517439 1.16890661226 False
1S72 m 28.3033436875 0.773714573773 1.34023276668 False
1S72 i 24.6502441236 0.483219565707 1.03151913735 False
1S72 m 23.5661470251 1.89577332003 1.93364635084 False
1S72 m 15.4422966686 1.22531614338 1.14572337324 False
1S72 m 20.8420189264 2.62209069473 2.19455826814 False
1S72 i 21.5925189156 2.20706576589 3.00717900873 False
1S72 m 26.1826921534 1.22175673856 2.54095387641 False
1S72 m 29.2293229871 0.0933472834063 0.618970561159 False
1S72 m 25.0113870655 1.93040491912 0.528562509547 False
1S72 h 22.1039193528 0.475741491612 1.27242305272 False
1S72 m 29.2183974479 1.81551156435 2.07115796371 False
1S72 h 28.9662989373 1.95788861723 1.66355245977 False
1S72 m 24.1616405917 0.828361177113 2.26182394336 False
1S72 i 27.983644311 1.14100734239 2.48326436082 False
1S72 m 28.1680972729 0.0949909329593 0.678914564623 False
1S72 i 14.5416691102 0.572242349533 1.84816110103 False
1S72 m 20.8340870783 2.01348095644 2.87337647156 False
1S72 i 23.0556983274 2.99954925824 2.00409643442 False
1S72 m 24.9351333641 0.560236840985 1.13968472482 False
1S72 h 21.0626504875 2.22649200346 2.18741642576 False
1S72 m 22.5286445096 2.93645789374 2.39508244065 False
1S72 h 26.611604212 0.760853360875 2.51628126195 False
1S72 m 29.2611624764 1.7714988705 1.52315194046 False
1S72 m 22.9836709656 0.478194342124 1.52309550751 False
1S72 m 22.8164949534 0.596490140884 0.523024504109 False
1S72 m 16.4137237109 0.794745728576 0.577386021149 False
1S72 i 20.6142731141 1.84075631027 0.583966772646 False
1S72 h 29.3132818842 0.611199696972 2.07767351392 False
1S72 m 28.8392127228 2.0224324251 2.68218686648 False
1S72 m 12.3711555426 0.870976657091 1.71363993597 False
1S72 m 28.9968868834 2.37982691677 2.19621250234 False
1S72 h 28.3399815923 0.603226470896 1.60935613329 False
1S72 i 10.977168041 0.734045228564 2.51772871906 False
1S72 h 28.4159309094 2.69212954745 1.27977092526 False
1S72 m 27.2590709065 0.978455358937 1.8919854714 False
1S72 i 25.7948448684 0.60935389159 2.78634114424 False
1S72 m 16.8795853449 1.84633627147 1.118542547 False
1S72 m 26.3380211489 1.89552868163 1.21829655935 False
1S72 m 27.7861106544 2.1494237904 1.93265804709 False
1S72 m 26.2607544812 2.85489322785 1.02358084659 False
1S72 h 28.764591388 1.58832276083 1.89162231137 False
1S72 i 21.4981413227 0.407694978224 1.24231813049 False
1S72 m 7.14580026249 1.44984106235 2.65078688169 False
1S72 m 6.39168115165 2.21228298131 0.946624533664 False
1S72 i 19.6717498471 2.13484622768 2.39055449255 False
1S72 m 23.3341521908 0.306847425244 0.866414174162 False
1S72 i 29.6174229011 1.94810476205 1.08437783436 False
1S72 i 29.3584563741 1.76283131255 2.90034775349 False
1S72 i 22.1640189091 1.88172786256 0.894530292236 False
1S72 m 25.2612459615 1.04925445856 1.02005335763 False
1S72 h 13.9589918038 0.271325789431 1.43908536607 False
1S72 h 24.1373798647 2.25269261005 0.48576749036 False
1S72 i 28.7971039648 1.7472092107 0.424693702218 False
1S72 m 24.7927723516 2.2733889252 1.90200021606 False
1S72 m 16.124493697 0.564171027748 1.77477734001 False
1S72 i 18.1959409028 2.01780431027 2.60971504337 False
1S72 h 25.5072508775 0.722685218542 1.77853002255 False
1S72 m 18.3981563851 1.26107279699 1.59845464837 False
1S72 i 18.1535015745 1.17128289453 0.857351264281 False
1S72 h 21.089660733 0.705993227193 2.55487789796 False
1S72 m 14.3956913456 1.86147010019 2.10184619423 False
1S72 i 23.328659127 0.622489478605 0.83153386233 False
1S72 m 28.6658946137 1.9159791342 2.37999892977 False
1S72 m 25.3872415691 2.29001744408 1.82568574675 False
1S72 m 27.3054720615 0.377918374085 1.31164080995 False
1S72 m 27.3685781841 2.03018366468 1.62141840642 False
1S72 h 19.1049617555 1.24095882293 0.602021571457 False
1S72 h 15.3692897156 1.33367140348 1.97123505035 False
1S72 m 18.0265005732 1.4379877624 2.55282461332 False
1S72 m 24.295526295 0.685824264297 2.1632396131 False
1S72 h 19.9653853079 1.98571322654 2.49628273743 False
1S72 i 28.9034371625 1.55435636647 1.56661664459 False
1S72 m 17.633334463 0.296724307749 2.39800480947 False
1S72 m 22.5393081173 1.02086991144 0.184905050719 False
1S72 i 26.6501504981 1.78573189944 0.687498947762 False
1S72 m 22.4160052183 1.89970292129 1.41726835975 False
1S72 m 19.6471304695 1.67629245143 0.658599787781 False
1S72 m 1.2753333007 0.892480269017 0.988008040356 False
1S72 h 10.4491051313 0.958635544936 1.76797294132 False
1S72 m 20.6330350609 2.19931933658 2.0224376438 False
1S72 i 23.568731571 1.23816796498 2.2825433354 False
1S72 m 9.56782654203 1.68308860969 1.90011455803 False
1S72 h 20.4942024851 0.36854877762 1.41047790596 False
1S72 i 23.5784384882 2.13742514447 2.64649882193 False
1S72 m 27.2864292154 1.35218902694 2.05646618707 False
1S72 m 20.0757538733 1.02163947487 1.1735532149 False
1S72 h 15.4788878431 0.413496722186 2.90525166267 False
1S72 h 18.8651526189 1.72345816019 1.63155428661 False
1S72 i 16.1181413953 1.08144903581 1.69592887928 False
1S72 m 23.7508815844 2.0469569684 1.7057632837 False
1S72 m 23.6313548051 1.54090365618 1.58002393945 False
1S72 h 24.2605994632 1.46643001673 1.20663735428 False
1S72 i 25.4515946989 2.29617122291 0.645975588567 False
1S72 m 24.6715528046 1.81775468949 1.12050026608 False
1S72 i 21.5675204495 2.72136553983 1.40168607693 False
1S72 m 20.5853664065 0.621187955153 0.258401588887 False
1S72 m 29.4360921508 1.23901959776 1.01661004685 False
1S72 m 20.6282720997 1.42341158704 2.10706255946 False
1S72 m 23.1549336499 0.298436321985 1.43642209033 False
1S72 m 23.7701984193 1.16725435218 0.769974144962 False
1S72 i 26.3876566043 1.39091137586 1.6852415953 False
1S72 i 21.0894208467 0.861595099102 2.63599856443 False
1S72 m 25.0217467227 1.24454784102 0.857682599621 False
1S72 m 28.1129724352 0.45773937539 2.06660654637 False
1S72 i 21.9997891663 0.613636888407 1.43178458999 False
1S72 m 26.8354030557 1.78496374418 2.8939885842 False
1S72 m 29.6227743936 0.808207261068 0.721640776553 False
1S72 m 12.7597630593 3.09913809475 2.90549721189 False
1S72 m 14.8152776236 2.13784719784 1.58920892589 False
1S72 i 11.9525265602 1.70848338017 1.96530929581 False
1S72 m 17.5188699612 2.45218624538 2.00606302583 False
1S72 h 24.550585628 2.05179358044 0.311769160659 False
1S72 m 24.9396406925 0.835509258827 2.09615144045 False
1S72 i 28.057938489 0.387709163892 1.86242805688 False
1S72 i 21.049137369 2.70632871623 0.377820583071 False
1S72 m 19.4633397873 1.45265230866 2.39550262079 False
1S72 h 28.7734908594 2.62175703459 2.30326895562 False
1S72 m 22.5443107303 2.51177638642 1.10182866506 False
1S72 i 25.8483247016 2.27153541243 1.26479843436 False
1S72 h 22.2331731724 1.5905611556 0.445710353662 False
1S72 m 22.6432531768 2.62037610338 1.07062965666 False
1S72 h 22.1476225844 1.16719229277 1.59595500046 False
1S72 m 20.583599455 1.60435539623 2.14748107374 False
1S72 i 29.1850162678 2.25494416086 0.999385310566 False
1S72 m 11.0903750619 1.24212996468 1.81538606847 False
1S72 i 23.2817174489 1.82013967322 2.94090633157 False
1S72 i 29.0036647179 2.2326196565 2.4584669475 False
1S72 m 15.6723729171 2.44379438019 1.38731099335 False
1S72 m 16.5556143806 2.6891509945 2.86224637924 False
1S72 i 25.146983786 0.817273890051 0.530004031808 False
1S72 h 25.4945398282 1.13926108045 2.02535281859 False
1S72 i 26.0604247878 1.30142227299 2.9035644629 False
1S72 m 28.8348894064 1.64453103723 1.40564158222 False
1S72 m 26.0223875705 0.878480550878 1.00280137972 False
1S72 m 15.7714362736 1.64214069524 2.5519239996 False
1S72 i 27.4154274047 0.508488705039 1.75195393872 False
1S72 m 27.9382996274 2.06472166219 2.40290741042 False
1S72 m 28.3080085262 1.77909577221 2.55121445803 False
1S72 m 26.7369702826 0.787754125482 1.02901163899 False
1S72 m 7.42619925192 2.40642824283 1.58613072628 False
1S72 i 26.4781780708 1.90543654129 0.386512682717 False
1S72 m 20.5220542374 1.82057307058 3.00314849139 False
1S72 m 21.1435011029 1.74136246172 0.962509979772 False
1S72 i 24.6481584699 1.32710047056 1.38940457283 False
1S72 m 29.1910878241 1.82660808634 0.837322345989 False
1S72 i 29.7549136144 1.66565402401 1.2161457413 False
1S72 m 27.6112076988 1.95207492621 2.0314372214 False
1S72 m 14.0331763234 1.5654882901 2.62505893599 False
1S72 h 23.2197417937 2.25924626058 2.19735108328 False
1S72 m 22.3124796494 2.89629168799 1.78280533382 False
1S72 h 28.929771695 2.09362519619 0.33038645701 False
1S72 i 18.5181818977 1.88449024657 1.19928168545 False
1S72 m 25.4988459214 0.683250856213 2.97256524959 False
1S72 m 10.5180254716 1.32233057557 1.82326016505 False
1S72 i 23.3129978487 1.76967518497 1.24895017119 False
1S72 m 28.3033436875 2.89587002175 1.34023276668 False
1S72 m 29.4238796611 0.997328879614 1.02210906578 False
1S72 m 22.1804769403 0.791539644288 1.90063017391 False
1S72 m 11.0593544999 2.02804248556 0.203538137718 False
1S72 h 23.4028131505 2.03533584725 3.02141930063 False
1S72 m 27.7394303587 2.39399256708 0.431244467424 False
1S72 m 24.9729483062 1.41319651462 2.98660522416 False
1S72 m 19.5215106321 1.55685662653 2.69156608377 False
1S72 h 27.0817409976 0.263298482498 1.96224080625 False
1S72 m 23.6484695209 0.144181487955 1.36922561791 False
1S72 m 19.4971287649 1.34733678515 1.22201396679 False
1S72 i 16.2658011928 1.61633873409 1.92863015575 False
1S72 m 28.8830008278 2.14648951714 3.03532534905 False
1S72 i 25.0209004227 0.558828236236 2.6807177899 False
1S72 m 26.4843681707 2.317157826 0.770359274356 False
1S72 m 23.7894791166 0.972153715423 1.81949197447 False
1S72 m 25.0340438739 1.62072267837 2.06975900648 False
1S72 m 28.7970011877 1.06970558916 2.08008148564 False
1S72 m 24.2652239171 2.12238245091 2.24935072422 False
1S72 m 15.697129383 1.74864699567 1.55029036424 False
1S72 m 13.1614131963 1.21186378487 2.25119700667 False
1S72 h 29.2620364149 1.78609253712 0.300697122866 False
1S72 m 23.3883635386 1.4666859876 1.32164106619 False
1S72 m 18.7822100608 0.215308424514 2.86266251127 False
1S72 m 7.16781104807 1.69763952008 1.14013334909 False
1S72 i 7.7719169406 0.981798866463 0.542491576667 False
1S72 m 24.2308993346 0.311892519991 1.82327590546 False
1S72 i 16.199745573 0.442195051312 0.625735839851 False
1S72 m 24.4938019708 1.48428923433 0.487736417798 False
1S72 m 18.1724519881 2.62427594327 0.600555311875 False
1S72 m 22.158079251 2.10195964226 2.411107445 False
1S72 h 15.5902038241 1.82136877438 0.514924869201 False
1S72 i 9.48490403169 2.09184792976 2.0668858295 False
1S72 m 21.6321494771 0.887930082909 2.73442122781 False
1S72 m 16.0641413127 2.67055773307 1.1042427321 False
1S72 m 19.6374304381 1.92165627718 1.34473006268 False
1S72 i 25.3872415691 1.19051041499 1.4799126231 False
1S72 h 29.8750564982 1.39755993334 0.0262042377815 False
1S72 m 25.9854721441 1.93736826064 1.49821940558 False
1S72 m 18.6080110714 1.07441015743 1.46737293301 False
1S72 m 25.0340438739 0.808910138858 2.06975900648 False
1S72 m 27.7977874985 1.40725317666 1.6682911024 False
1S72 m 5.07699038322 1.06646370947 1.27955390554 False
1S72 i 17.2299174773 0.639986739292 1.95130822603 False
1S72 f 20.0978527117 2.53844866257 2.10318000711 False
1S72 m 25.9790084936 0.981665232096 1.58134821236 False
1S72 m 29.6566983143 1.88441479358 1.05156442706 False
1S72 h 2.27987367032 1.85055769209 1.52820352262 False
1S72 m 13.1055151892 2.30913830693 0.825155192103 False
1S72 m 18.5701018424 1.38205500504 1.58803351581 False
1S72 i 20.5498014844 1.68847605271 1.0963541682 False
1S72 m 8.09882188824 0.542549144811 0.576152152329 False
1S72 h 29.3763649098 1.12326503338 1.5133184116 False
1S72 m 28.3886928743 2.6702507246 1.57052494928 False
1S72 m 28.0529006081 2.42783399342 1.79875812043 False
1S72 h 19.5502786438 2.24156191298 0.53813528643 False
1S72 m 10.0502032637 1.18294532341 1.31657283004 False
1S72 m 18.5449969213 1.71167640404 1.32994107601 False
1S72 m 18.7011669667 1.39449513544 1.21406238747 False
1S72 m 29.3090571719 1.83177079741 1.83768272689 False
1S72 m 11.9960991344 2.88014291653 1.93378261886 False
1S72 i 21.3751358003 0.596407305175 1.8693986188 False
1S72 i 18.3999590811 0.491779837585 0.459738300775 False
1S72 i 29.4896949079 0.483133699918 2.13559558295 False
1S72 m 23.3069558548 2.16845078611 1.97737686776 False
1S72 h 20.802129228 2.81407561821 0.728870602904 False
1S72 h 29.0740971644 1.98923342176 2.03174939452 False
1S72 h 16.226173063 0.217696155123 2.02177178821 False
1S72 h 18.3131362895 2.04643164366 0.838886138526 False
1S72 m 12.1692542171 0.623832718469 0.617371759934 False
1S72 i 23.7926118388 1.69055890065 2.04771960383 False
1S72 i 18.7548833696 2.4670743522 2.41982964265 False
1S72 h 19.4170109213 1.18352728984 2.80174935772 False
1S72 m 18.5246328317 1.24110578179 2.79652139667 False
1S72 m 22.0550152055 0.270846758486 1.41920285721 False
1S72 h 28.2210533001 2.84407559872 1.89775564492 False
1S72 m 28.4943612676 2.36653211185 2.45726223681 False
1S72 i 29.1762562031 1.28969317297 2.88242128112 False
1S72 m 22.783103659 1.01840398627 1.71356003754 False
1S72 i 29.1648812374 1.4487234023 1.73072930526 False
1S72 m 23.1420775445 0.376615434336 1.45808823973 False
1S72 m 8.1188420765 1.78788222811 2.49670155998 False
1S72 i 27.4225957809 0.196048671849 2.83225502766 False
1S72 h 18.2533269952 0.745200535092 1.24487780405 False
1S72 m 13.6731930028 1.9308818486 0.60286474376 False
1S72 m 28.4177339038 1.71835544944 0.959502551737 False
1S72 i 19.5584999179 2.93934807351 1.10377435156 False
