77.6900589305 1.840112829 3.03603780249 1.84000322152 32.556186996 70.5397439954
81.5579750905 0.157905850686 0.581872636491 0.595015960694 50.0320587303 64.408949003
84.5759896615 0.327689482826 0.709622752517 0.745756910177 55.040647142 64.2155908219
86.1081022089 0.606163866423 0.752617979805 0.86152985603 60.5642243524 61.2094536509
94.8175720117 2.46559421673 2.33231790256 2.21896773712 77.2859388857 54.9297239779
90.3125477747 2.32307993727 1.88361017686 1.86746719242 69.9633669725 57.1095581312
67.5369380433 2.59271154035 2.45204128097 2.34305982342 36.0425681065 57.1155389711
36.3180977274 2.44737021483 2.42702837755 2.26459073257 1.97922875298 36.2642267215
29.7464191311 0.460189950269 0.203156446165 0.492641587557 13.2111543892 26.6518442161
177.923401013 2.98164275367 2.26385771459 2.2594889641 131.196856815 120.183846562
171.583253864 2.26365714137 2.85219930362 2.24912589762 124.531119051 118.037484347
157.039359499 2.73604241154 3.02349500481 2.72253420597 106.422507609 115.480048986
117.937045403 0.131410356622 0.149666657258 0.197895734643 52.6188334035 105.548228962
123.227274191 0.0285486634729 0.00451789057475 0.0289035525369 75.5557474562 97.3463649883
150.207719272 2.94983212148 3.10410695739 2.94637574075 102.79723362 109.522224824
133.382833575 2.50876835825 2.82959322459 2.46609974899 93.3557113615 95.2665635222
114.36052244 2.28305342372 2.44739051498 2.18228563357 81.6593460149 80.0631199319
77.4255341873 0.835565270927 0.989570735927 1.08226523268 63.214715438 44.7060239945
119.483407954 1.86810300725 1.91435541275 1.79943499983 21.1810863882 117.591114683
113.77399785 1.24732710888 1.19533435122 1.32077075559 23.3973003709 111.342317547
55.855926001 0.813557851506 0.763728115243 0.959542891111 8.19560095064 55.2514955968
151.867782398 1.62318423405 1.6026255648 1.59800513525 52.7002654918 142.430810295
139.660602619 1.58756912401 1.59362852116 1.58431457233 45.2330896226 132.132809927
129.699262231 1.66882926196 1.7119182262 1.65148331541 29.9096669163 126.203551408
128.063636499 2.16211381709 1.92471183088 1.88385515033 30.325841858 124.421316187
87.6068386205 0.127416115933 0.751202606476 0.755854372306 12.4422082959 86.71889729
135.917866098 2.13588952629 2.1395293233 1.9937757669 59.7742570669 122.068553282
58.6903393134 1.18673775673 1.20702719878 1.30046760187 28.9875528357 51.0322392944
50.1403396381 0.504064956922 0.417451867245 0.615933734221 30.8255122034 39.5455621341
19.0926015749 0.0901157230198 0.488655195843 0.494580354736 12.9228610053 14.0545692523
32.7312716482 0.454597148087 0.771493759397 0.827732211804 23.4805397135 22.8036607749
50.707953976 0.847775892579 0.489842498635 0.896992916407 37.9718928033 33.6071732665
49.4061921011 0.0574948125935 1.30305649337 1.30308829131 20.8983506931 44.768746213
30.0778281751 1.83468579715 1.87139546389 1.77172945321 6.79202269341 29.3010271329
23.5551780288 0.424909217084 0.371344165102 0.538188431401 0.0686370570883 23.5551780288
19.6984223535 0.23126221889 0.886034735204 0.89491118455 4.51543919949 19.1740082337
32.8584922799 0.970754979388 1.15094158656 1.21302344759 18.0724589494 27.4421812934
70.515185824 0.313701589277 1.3474016066 1.3479860645 64.4456917162 28.6209425782
44.8703007798 2.85956746998 2.15858449161 2.15016987588 7.66622968055 44.2106524339
46.4612037979 2.417643238 1.99168808154 1.96521757146 2.55154707254 46.3911883674
39.5387097629 2.07138897137 1.75784986456 1.74778914285 18.2792829656 35.0597389
40.295287717 1.04216194344 1.32704610743 1.34585177599 12.451458283 38.3233539489
28.685418331 0.109832854889 0.128377032301 0.168173846143 0.0757436047875 28.685418331
48.7483247584 1.85335794374 2.777158738 1.85172992547 41.0419112281 26.3053310029
54.4653835656 2.02840621425 2.83556584327 2.02368270319 36.0656532007 40.8136932811
15.0772903489 2.43847517893 2.51280900053 2.30104594374 9.74422400464 11.5055551053
35.0548359842 2.22369333196 2.98240598709 2.22008671813 24.3902616212 25.1786352868
